dataset,task,model,model_name,metric,metric_name,method_a,method_b,outcome,mean_difference_a_minus_b,ci_lower,ci_upper,bootstrap_p_value,n_paired_units,outcome_name,comparison_family,difference_definition,negative_difference_favours,positive_difference_favours,holm_p_value,cross_task_comparability
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,ASJP,Geographic,performance_loss_pct,-0.3496211659021136,-19.158269749872,20.654612576934813,0.9385530723463826,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Geographic,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,ASJP,LightGBM,performance_loss_pct,7.628715055907946,-14.127848863759466,29.026473904982893,0.48887555622218887,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,LightGBM,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,ASJP,MLP,performance_loss_pct,14.810521461259048,-2.3402600406539507,32.975405447226066,0.10469476526173692,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,MLP,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,ASJP,Script,performance_loss_pct,21.13807520670849,1.7465201684160252,39.87606318928123,0.034298285085745714,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Script,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,ASJP,Typological,performance_loss_pct,8.497748640771398,-20.37554247236479,36.308478696111855,0.5508724563771812,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Typological,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,ASJP,Wikipedia size,performance_loss_pct,1.131645436551106,-17.67771663319952,20.12528254588319,0.9162541872906355,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Composite-RRF,performance_loss_pct,1.8095435995681772,0.0,5.428630798704532,0.7096645167741613,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Composite-RRF,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Genetic,performance_loss_pct,13.792362071003891,4.379039453869493,24.22943783271389,0.0026998650067496625,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Genetic,0.11879406029698515,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Geographic,performance_loss_pct,-9.614883934691136,-28.161179727318174,9.917457274590674,0.32068396580170994,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Geographic,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-Equal,LightGBM,performance_loss_pct,-1.6365477128810741,-12.635183065933132,8.231448653652095,0.7948602569871507,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,LightGBM,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-Equal,MLP,performance_loss_pct,5.545258692470028,0.0,13.938061278954317,0.23008849557522124,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,MLP,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Script,performance_loss_pct,11.872812437919471,0.828339835833138,25.346427123547777,0.028298585070746462,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Script,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Typological,performance_loss_pct,-0.7675141280176229,-20.507705974277354,22.15808373635993,0.8973551322433878,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Typological,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Wikipedia size,performance_loss_pct,-8.133617332237915,-31.985208078382936,14.23953113286179,0.4931753412329384,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Genetic,performance_loss_pct,11.982818471435714,2.2949070081869376,23.01162500355199,0.011499425028748563,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Genetic,0.48297585120743963,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Geographic,performance_loss_pct,-11.424427534259314,-29.702022919953055,8.317594170484167,0.24418779061046947,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Geographic,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-RRF,LightGBM,performance_loss_pct,-3.4460913124492514,-14.828474686664817,7.029564856549176,0.5554722263886805,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,LightGBM,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-RRF,MLP,performance_loss_pct,3.73571509290185,-3.6190871991363545,12.765489105110456,0.41087945602719866,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,MLP,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Script,performance_loss_pct,10.063268838351293,-0.7172244083124149,23.62548556551933,0.07569621518924054,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Script,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Typological,performance_loss_pct,-2.5770577275858,-21.573514437816925,20.188322773640103,0.7637618119094045,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Typological,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Wikipedia size,performance_loss_pct,-9.94316093180609,-33.909489930085314,12.992217029464959,0.4071796410179491,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Genetic,Geographic,performance_loss_pct,-23.407246005695026,-43.17531606001762,-0.9213320656911284,0.042197890105494726,12,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Geographic,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Genetic,LightGBM,performance_loss_pct,-15.428909783884961,-29.324003993944125,-2.8340610892050817,0.012499375031248438,12,PL (%),All methods within held-out task,method_a minus method_b,Genetic,LightGBM,0.512474376281186,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Genetic,MLP,performance_loss_pct,-8.247103378533865,-15.289151334609796,-1.580760013062996,0.014599270036498175,12,PL (%),All methods within held-out task,method_a minus method_b,Genetic,MLP,0.583970801459927,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Genetic,Script,performance_loss_pct,-1.9195496330844197,-16.40209700340792,15.409855794601206,0.7721613919304035,12,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Script,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Genetic,Typological,performance_loss_pct,-14.559876199021511,-41.11772534563315,13.99387530585667,0.2951852407379631,12,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Typological,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Genetic,Wikipedia size,performance_loss_pct,-21.925979403241808,-43.69974774272244,1.4179160651743545,0.06499675016249187,12,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Geographic,LightGBM,performance_loss_pct,7.978336221810061,-15.18006599803613,30.353463864744317,0.49817509124543774,12,PL (%),All methods within held-out task,method_a minus method_b,Geographic,LightGBM,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Geographic,MLP,performance_loss_pct,15.160142627161163,-6.94327698266482,36.014857576554874,0.17059147042647868,12,PL (%),All methods within held-out task,method_a minus method_b,Geographic,MLP,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Geographic,Script,performance_loss_pct,21.48769637261061,4.834583527540505,40.28648570498049,0.008699565021748913,12,PL (%),All methods within held-out task,method_a minus method_b,Geographic,Script,0.37408129593520323,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Geographic,Typological,performance_loss_pct,8.84736980667351,-8.850111485255473,26.85104153629819,0.32598370081495925,12,PL (%),All methods within held-out task,method_a minus method_b,Geographic,Typological,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Geographic,Wikipedia size,performance_loss_pct,1.4812666024532195,-15.51911967435768,17.762643633230763,0.847457627118644,12,PL (%),All methods within held-out task,method_a minus method_b,Geographic,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,LightGBM,MLP,performance_loss_pct,7.1818064053511,-3.8324406336709838,20.946157770855955,0.2615869206539673,12,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,MLP,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,LightGBM,Script,performance_loss_pct,13.509360150800545,-0.7543128543989599,28.995889387937716,0.06539673016349183,12,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Script,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,LightGBM,Typological,performance_loss_pct,0.8690335848634513,-24.428513511566756,27.211146751113276,0.9565521723913805,12,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Typological,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,LightGBM,Wikipedia size,performance_loss_pct,-6.497069619356843,-32.07638972747226,19.401568784147432,0.6154692265386731,12,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,MLP,Script,performance_loss_pct,6.327553745449445,-6.208826966610648,21.552802936710496,0.3849807509624519,12,PL (%),All methods within held-out task,method_a minus method_b,MLP,Script,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,MLP,Typological,performance_loss_pct,-6.312772820487649,-29.064330299583673,18.954721089528654,0.5830708464576771,12,PL (%),All methods within held-out task,method_a minus method_b,MLP,Typological,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,MLP,Wikipedia size,performance_loss_pct,-13.678876024707941,-35.991383086989906,8.30759676195482,0.22308884555772213,12,PL (%),All methods within held-out task,method_a minus method_b,MLP,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Script,Typological,performance_loss_pct,-12.640326565937094,-32.59413007574636,4.163405327665329,0.16429178541072947,12,PL (%),All methods within held-out task,method_a minus method_b,Script,Typological,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Script,Wikipedia size,performance_loss_pct,-20.006429770157386,-39.6437415486235,-2.1266805692535784,0.027398630068496577,12,PL (%),All methods within held-out task,method_a minus method_b,Script,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xquad_mt5,xquad,mt5,mT5,f1_score,F1/LAS,Typological,Wikipedia size,performance_loss_pct,-7.366103204220292,-34.444623435746294,18.443822260011725,0.5971701414929254,12,PL (%),All methods within held-out task,method_a minus method_b,Typological,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Composite-Equal,performance_loss_pct,2.6037411412821645,-0.49577055016678645,6.310131847753279,0.11819409029548522,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Composite-Equal,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Composite-RRF,performance_loss_pct,3.262649063946041,-0.02936729833135132,7.009696521996119,0.0519974001299935,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Composite-RRF,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Genetic,performance_loss_pct,6.39672739560478,1.5158670105966154,11.657122342044746,0.007799610019499025,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Genetic,0.32758362081895903,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Geographic,performance_loss_pct,0.417165024422714,-6.078406171041706,6.791849835927133,0.8857557122143893,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Geographic,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,LightGBM,performance_loss_pct,8.229429307230719,1.9037914753298908,16.29192783511453,0.0050997450127493625,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,LightGBM,0.22438878056097195,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,MLP,performance_loss_pct,3.870875075277688,0.755221100889958,7.495354794351502,0.011499425028748563,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,MLP,0.45997700114994255,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Script,performance_loss_pct,2.045905049903705,-4.844245049259719,8.14687815263475,0.5265736713164342,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Script,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Typological,performance_loss_pct,8.419828758469947,-0.27398079467537045,19.90249227532585,0.0599970001499925,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Typological,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Wikipedia size,performance_loss_pct,-0.880122565802027,-6.779670714436742,4.27328632191846,0.7788610569471527,12,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Composite-RRF,performance_loss_pct,0.6589079226638764,0.0,1.9767237679916292,0.7096645167741613,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Composite-RRF,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Genetic,performance_loss_pct,3.792986254322615,0.9990527520142747,6.346500102458971,0.0087995600219989,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Genetic,0.3607819609019549,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Geographic,performance_loss_pct,-2.1865761168594506,-7.677437454285647,2.9764703816402247,0.3968801559922004,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Geographic,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,LightGBM,performance_loss_pct,5.625688165948556,-0.0074097511767448054,13.778524103895306,0.055997200139993,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,LightGBM,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,MLP,performance_loss_pct,1.2671339339955232,-0.14522037886501712,3.2877142581877106,0.22268886555672215,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,MLP,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Script,performance_loss_pct,-0.5578360913784598,-6.176172389845026,4.085354142660819,0.8819559022048897,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Script,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Typological,performance_loss_pct,5.816087617187783,-2.7354199742098073,18.032289290287185,0.28608569571521425,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Typological,1.0,scale-free; suitable for cross-task aggregation
xquad_xlm-r,xquad,xlm-r,XLM-R,f1_score,F1/LAS,Composite-Equal,Wikipedia size,performance_loss_pct,-3.4838637070841916,-9.274143535597961,1.8361934806510514,0.2153892305384731,12,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
