task_lang,transfer_lang,f1_score,new_gen,new_typ,new_geo,script,distals_asjp,distals_wiki_size
vls,nld,0.8115597735597736,14.271801,0.1522444545007846,0.0140924754178036,0.0,0.0881231035872298,0.9962836733783572
bre,nld,0.6300857689695926,22.859447,0.0812246930857457,0.0457038094700511,0.2566,0.4639642993213209,0.9593643693259452
fur,nld,0.6374426406926407,21.892033,0.1005854932047359,0.0516481030426403,0.0,0.4397378441244025,0.9977856792389108
cat,nld,0.8725587091151025,19.780703,0.0816254701119633,0.0783753492600026,0.0,0.4665683776012507,0.6444993359313483
kan,nld,0.7332178932178932,21.94556,0.1338843795333781,0.3552237958162438,0.554,0.4912684117639195,0.9845448148481928
chv,nld,0.774874236874237,24.113323,0.1112308215449902,0.2647970850963657,0.3498,0.4983119634308899,0.9736529965927224
hak,nld,0.3542063492063492,20.201052,0.1174097406197366,0.3940141858853692,0.3455,0.5101356949821377,0.9952796052182414
slv,nld,0.8553413353382084,20.457272,0.0911350030713116,0.0522436919041004,0.0,0.4570098446257132,0.91122644695507
ita,nld,0.8548620961958578,21.057573,0.0692477923886198,0.0677036589456074,0.0,0.4521618802015586,0.1191923577941814
mkd,nld,0.788927359920781,20.468565,0.0840559742081208,0.1160278850946403,0.3498,0.4068806134302029,0.9294589774890284
scn,nld,0.6989874014874015,20.679218,0.0821981134808103,0.094471453048345,0.0,0.4259787299583787,0.9880585982553064
tel,nld,0.678982314907315,20.499813,0.1302549948944675,0.3539393520740861,0.5096,0.5014890313768935,0.9473191926308862
roh,nld,0.6861608946608946,20.494822,0.0683869461232781,0.0384221978359721,0.0,0.3840254589644608,0.9982740587202364
oss,nld,0.6890274170274171,20.616793,0.1021035331867101,0.2370006332840414,0.3498,0.4783454267856959,0.9903088761263906
mlt,nld,0.8315064935064934,21.977097,0.0943287258237117,0.1394903890597649,0.0,0.4809241567556994,0.9965431107542708
tur,nld,0.8430945189201923,21.438683,0.0956911366628534,0.1358278101517001,0.0,0.4956053823864667,0.7056874134639806
csb,nld,0.6596490176490177,21.839924,0.1563279030508847,0.0687464218232139,0.0,0.4600824882946251,0.9974998429721146
diq,nld,0.6406702741702742,21.469044,0.1181289618370411,0.1602536698362084,0.658,0.4479163558127402,0.9807319957288416
swe,nld,0.8800502982328988,18.40103,0.0536961150590206,0.0789526622994489,0.1864,0.3109037257888749,0.160205489662448
eus,nld,0.7818313335537871,20.30392,0.117106195960041,0.0729532797466386,0.0,0.5044377365477772,0.7851917697361295
eng,nld,0.7734512630163094,14.338248,0.1573297001626682,0.282829252479655,0.1864,0.3299468743270022,0.6886781223838789
lim,nld,0.7827221112221113,18.05114,0.1563279030508847,0.0111976419493878,0.0,0.1733382201154207,0.993116716779044
kur,nld,0.8079841269841271,18.139135,0.1051563511055372,0.1531617047038694,0.3776,0.4697411096811066,1.0
sin,nld,0.6679632034632035,21.348478,0.1141097894834157,0.4199731768704059,0.554,0.4507242278701118,0.988937499260376
grn,nld,0.607059829059829,23.878635,0.1247767053497794,0.5156550905824737,0.658,0.5011015382326954,0.9972900173049282
