,task_lang,transfer_lang,accuracy,f1_score,new_gen,new_typ,new_geo,script
39,astu1245,achi1257,0.2549019607843137,0.0643364701363549,22.4627,0.12712952355708695,0.6378907505229736,0.3776
40,tson1249,achi1257,0.2352941176470588,0.0652983380256107,23.753693,0.07182748939442951,0.48804964444282767,0.3776
41,bamb1269,achi1257,0.25,0.0571428571428571,22.789679,0.06261657652257668,0.6679514515878173,0.156
42,wels1247,achi1257,0.25,0.0573678290213723,22.647223,0.08321796286338201,0.6140852332710328,0.4477
43,czec1258,achi1257,0.25,0.0571428571428571,21.960629,0.11573841898267434,0.5502806585378696,0.3776
44,nucl1310,achi1257,0.25,0.0571428571428571,23.4116,0.12484877272261274,0.17142365157793255,0.5893
45,oriy1255,achi1257,0.25,0.0571428571428571,22.842283,0.10435604142387134,0.24681344876047542,0.5765
46,ling1263,achi1257,0.2598039215686274,0.096129676774838,27.113287,0.17627655644132523,0.5224816314895117,0.3776
47,cent2194,achi1257,0.25,0.0571428571428571,23.857647,0.09521098430010277,0.6725154794811077,0.156
48,nucl1347,achi1257,0.25,0.0587557603686636,22.479654,0.0774215981132893,0.7270397972877403,0.0
49,slov1269,achi1257,0.25,0.0571428571428571,25.968666,0.12712952355708695,0.5433173294774482,0.3776
50,tibe1272,achi1257,0.25,0.0571428571428571,21.73133,0.1277431165136088,0.23111196973095816,0.4821
51,norw1259,achi1257,0.25,0.0575945793337097,26.871674,0.12405250753815122,0.5625456363620167,0.3776
53,ilok1237,achi1257,0.2549019607843137,0.0690425112735869,22.38443,0.08402447627502818,0.09126408769541097,0.3776
54,tami1289,achi1257,0.25,0.0571428571428571,22.3616,0.14545992696862486,0.24386921619474292,0.422
55,cent2050,achi1257,0.284313725490196,0.1036702428006775,22.335981,0.11797520649559501,0.6050068928262239,0.5765
57,friu1240,achi1257,0.25,0.0571428571428571,23.214594,0.0721026626195217,0.5638313897079402,0.3776
58,fonn1241,achi1257,0.25,0.0571428571428571,23.565449,0.07240082314819396,0.6397382967907523,0.3776
59,iris1253,achi1257,0.2549019607843137,0.0688121402407116,22.710077,0.12197611596517355,0.6237246295812732,0.4161
60,moro1292,achi1257,0.25,0.0573678290213723,23.023325,0.11965713393941158,0.6616636718208676,0.2851
61,turk1304,achi1257,0.25,0.0573678290213723,21.823397,0.11849954686762165,0.37071183895384496,0.0
62,haus1257,achi1257,0.25,0.0575945793337097,21.547134,0.09394681634640945,0.606044217584912,0.0
63,finn1318,achi1257,0.25,0.0573678290213723,23.003353,0.10061922064470508,0.5146950541688171,0.3776
64,mani1292,achi1257,0.2696078431372549,0.0886283802041113,23.295279,0.1104409471247979,0.24638438696179818,0.5893
65,tama1365,achi1257,0.25,0.0571428571428571,23.86738,0.08412424626421722,0.6659727678259533,0.3743
66,luok1236,achi1257,0.25,0.0641399416909621,26.323423,0.07104118048694741,0.4427891594296522,0.3776
67,basq1248,achi1257,0.25,0.0571428571428571,21.320456,0.11788480654058975,0.6329639423806156,0.3776
68,west2369,achi1257,0.25,0.0571428571428571,20.406555,0.10956123775839988,0.38807879278614366,0.5765
70,ital1282,achi1257,0.25,0.0571428571428571,22.34667,0.10252309890200229,0.5747944282223515,0.3776
71,kaza1248,achi1257,0.25,0.0571428571428571,23.499578,0.1149019485553564,0.3543877125693431,0.0
72,nepa1254,achi1257,0.25,0.0571428571428571,22.387041,0.11940963030756846,0.24728753330220027,0.3776
73,russ1263,achi1257,0.2549019607843137,0.0664811379097093,21.276539,0.11382409388523518,0.39625566537156787,0.5
74,shon1251,achi1257,0.25,0.0580535002845759,22.159163,0.10289358468162324,0.4833154038672528,0.3776
75,east2295,achi1257,0.25,0.0571428571428571,22.335178,0.07529904906510199,0.5477379695316341,0.5765
76,taiz1242,achi1257,0.25,0.0571428571428571,24.407555,0.12712952355708695,0.3992189880117831,0.2851
77,poli1260,achi1257,0.25,0.0571428571428571,23.906322,0.12574351136777995,0.5391270795640556,0.3776
78,halh1238,achi1257,0.25,0.0571428571428571,22.831934,0.13249830099193105,0.28188265479220004,0.3776
79,cent1972,achi1257,0.2745098039215686,0.1020556667273058,21.868519,0.11997434243969984,0.4090116329261243,0.0
80,malt1254,achi1257,0.25,0.0580535002845759,22.432476,0.0928744489608222,0.5377198698600819,0.3776
81,sout2649,achi1257,0.2549019607843137,0.0665844188831234,22.824144,0.14028120805173372,0.32539619109550266,0.2851
82,slov1268,achi1257,0.25,0.0573678290213723,21.976822,0.10938544092406899,0.5597239660051666,0.3776
83,mace1250,achi1257,0.25,0.0571428571428571,21.953735,0.10218724681136138,0.5178159986406662,0.5
84,akan1250,achi1257,0.25,0.0573678290213723,22.17151,0.10412181338843707,0.6594437980384391,0.0
85,sout2697,achi1257,0.2696078431372549,0.092615596963423,21.323986,0.11829353323786385,0.3931042909422603,0.0
86,kirg1245,achi1257,0.25,0.0571428571428571,24.499899,0.12502907614755576,0.3251238699877487,0.0
87,lush1249,achi1257,0.2549019607843137,0.0702098169478564,23.331984,0.08152181462944685,0.24542537676098838,0.4445
89,achi1257,achi1257,0.3186274509803921,0.1692740456599256,0.0004472136,0.0,5.32527273593799e-19,0.0
90,crim1257,achi1257,0.25,0.0571428571428571,24.70448,0.09721126564947458,0.44686802752360694,0.3776
91,luba1249,achi1257,0.25,0.0571428571428571,24.272163,0.08239885944623948,0.5261564015023329,0.3776
92,mala1464,achi1257,0.25,0.0571428571428571,22.245749,0.13422935675246805,0.24897454286781148,0.4445
93,uigh1240,achi1257,0.25,0.0573678290213723,22.605482,0.11296092207077912,0.22948466362596442,0.0
94,laoo1244,achi1257,0.25,0.0575945793337097,21.994747,0.05170005002556377,0.15614193495855236,0.5893
95,sans1269,achi1257,0.25,0.0571428571428571,23.643814,0.10441597677448289,0.24678992190714763,0.5784
96,stan1293,achi1257,0.2549019607843137,0.0683568400103833,20.048496,0.20123212550249947,0.4844355762009198,0.4161
97,kiny1244,achi1257,0.2598039215686274,0.0742714157187841,23.421127,0.08828347320665342,0.4857753721624181,0.3776
98,kash1277,achi1257,0.2647058823529412,0.1071592273272945,22.235008,0.1254380032178748,0.24829244662983113,0.2952
99,shan1277,achi1257,0.25,0.0571428571428571,24.428167,0.07818225950974644,0.17064751205568957,0.6054
100,gali1258,achi1257,0.25,0.0573678290213723,26.798492,0.10901643993044507,0.6376537528275876,0.3776
101,swat1243,achi1257,0.25,0.0580535002845759,25.274883,0.08312226469742956,0.4986071870498662,0.3776
102,rund1242,achi1257,0.25,0.0575945793337097,27.146019,0.09077642531809071,0.4851032004472348,0.3776
103,lomb1257,achi1257,0.25,0.0571428571428571,22.234848,0.10623315609376893,0.5714191100811763,0.3776
104,ligu1248,achi1257,0.2549019607843137,0.0643973004221451,22.197319,0.12712952355708695,0.5707567353423946,0.3776
105,kiku1240,achi1257,0.25,0.0571428571428571,23.535185,0.09660099308064607,0.44806907490771003,0.3776
106,sang1328,achi1257,0.230392156862745,0.0685714285714285,27.194283,0.18291139118071853,0.5399444591757072,0.3776
107,west2721,achi1257,0.25,0.0571428571428571,24.348434,0.12046511870703713,0.4505308012613494,0.5765
108,beng1280,achi1257,0.25,0.0571428571428571,22.077698,0.10851667442581991,0.22279389948581121,0.5893
109,papi1253,achi1257,0.2549019607843137,0.0650132999530589,26.782154,0.1749284668560792,0.8335840111383426,0.3776
111,umbu1257,achi1257,0.2549019607843137,0.0643973004221451,23.989847,0.07130428805539524,0.5677137885726877,0.3776
112,awad1243,achi1257,0.25,0.0571428571428571,22.174301,0.11578171880180321,0.24652262213778545,0.571
113,zulu1248,achi1257,0.25,0.0578231292517006,24.359367,0.09557430303501346,0.5049276299118095,0.3776
114,sant1410,achi1257,0.25,0.0571428571428571,23.259182,0.10756852158294272,0.2452692082924592,0.4445
115,taga1270,achi1257,0.25,0.0573678290213723,20.040405,0.08651374430295988,0.14362923892104995,0.422
116,stan1325,achi1257,0.25,0.0571428571428571,27.007294,0.11409972577330973,0.5181470674826035,0.3776
117,sind1272,achi1257,0.25,0.0571428571428571,22.440994,0.10176774694920221,0.3058625793875654,0.4445
118,bali1278,achi1257,0.2598039215686274,0.0737798103104434,19.894085,0.06610024395116909,0.03601578474639797,0.4813
119,samo1305,achi1257,0.2450980392156862,0.0562429696287964,24.300705,0.08998886856263977,0.4001990779221688,0.3776
120,hebr1245,achi1257,0.25,0.0571428571428571,23.93282,0.11204365449606735,0.47955932112818805,0.3333
121,kaby1243,achi1257,0.25,0.0571428571428571,22.925102,0.1069630716240062,0.6242947078322469,0.156
122,twii1234,achi1257,0.25,0.0571428571428571,23.919832,0.10170654341856566,0.6594437980384391,0.3776
123,meso1252,achi1257,0.25,0.0573678290213723,23.049612,0.0828818820525955,0.4280039818349339,0.2851
124,viet1252,achi1257,0.25,0.0571428571428571,23.197632,0.07291267627259301,0.13461225128701987,0.4973
125,icel1247,achi1257,0.25,0.0578231292517006,26.598019,0.11658854858054946,0.6101048605352306,0.4161
126,ukra1253,achi1257,0.25,0.0571428571428571,22.76317,0.09981978996603258,0.4918099572284404,0.5
127,pang1290,achi1257,0.2549019607843137,0.0672142857142857,24.621681,0.07746538145513082,0.08446164363259434,0.3776
128,bosn1245,achi1257,0.25,0.0571428571428571,27.016415,0.10763747006231394,0.5379889642848624,0.3776
129,tumb1250,achi1257,0.2401960784313725,0.0612831067755555,22.04775,0.12712952355708695,0.4681664394004295,0.3776
130,mode1248,achi1257,0.25,0.0571428571428571,20.824848,0.12134732276419302,0.5198528051835727,0.3776
131,mait1250,achi1257,0.25,0.0571428571428571,21.349215,0.12444351415456989,0.246614826848486,0.571
132,dani1285,achi1257,0.25,0.0571428571428571,22.363373,0.10710652434959433,0.5642346227773343,0.4161
133,luxe1241,achi1257,0.2549019607843137,0.0702592601906103,21.865843,0.11527946956499491,0.5875182551384973,0.3776
134,yoru1245,achi1257,0.25,0.0636363636363636,21.972649,0.04539321754969705,0.608124407299105,0.0
135,assa1263,achi1257,0.25,0.0571428571428571,23.924906,0.09201610469363886,0.2467725900428493,0.5893
136,tswa1253,achi1257,0.2401960784313725,0.0807661243798315,23.060625,0.07601413026073234,0.5060883205697381,0.3776
138,hind1269,achi1257,0.25,0.0571428571428571,23.407778,0.127737535427068,0.24795670344194382,0.4445
139,maor1246,achi1257,0.2450980392156862,0.0564652738565782,21.13765,0.1005769127264049,0.33696662200497657,0.3776
140,nort3139,achi1257,0.25,0.0571428571428571,21.725166,0.10341516245092974,0.4716454662562718,0.2851
141,bemb1257,achi1257,0.2549019607843137,0.0649302325581395,22.631119,0.0961397936864512,0.4968969884392694,0.3776
142,nort2690,achi1257,0.25,0.0571428571428571,26.863968,0.13941270846917764,0.3623475732768467,0.3776
143,kimb1241,achi1257,0.2450980392156862,0.0562429696287964,23.282858,0.12712952355708695,0.56669853190746,0.3776
145,sund1252,achi1257,0.2549019607843137,0.0688677248677248,17.564674,0.07121819209087132,0.06188111108923633,0.0
147,maga1260,achi1257,0.25,0.0571428571428571,23.91669,0.10555765100082393,0.24679881367773224,0.571
148,sout2807,achi1257,0.2549019607843137,0.0774818401937046,25.335339,0.06537973013409304,0.5031996821403384,0.3776
149,mina1268,achi1257,0.2598039215686274,0.0754533484948231,16.811886,0.05167581006194033,0.0937436844654431,0.0
150,stan1318,achi1257,0.2598039215686274,0.0873695334671147,24.000483,0.09364588046446332,0.4280039818349339,0.2851
151,mara1378,achi1257,0.25,0.0571428571428571,23.812748,0.14159172912103224,0.24718352159541904,0.571
152,nuer1246,achi1257,0.25,0.0571428571428571,22.180775,0.0849754140014648,0.4769896245618006,0.3776
153,bela1254,achi1257,0.25,0.0578231292517006,22.949108,0.10447925142232606,0.4960101492555007,0.0
154,nucl1302,achi1257,0.25,0.0571428571428571,20.525257,0.12623317285022428,0.4394142945321173,0.4601
155,nort2641,achi1257,0.2549019607843137,0.0685835903227207,21.324118,0.11756111454706752,0.4642104462582929,0.3776
156,nucl1305,achi1257,0.25,0.0573678290213723,21.938541,0.1432198213458995,0.24713749899526205,0.5342
157,nyan1308,achi1257,0.25,0.065573205015436,23.200645,0.07370145957264707,0.46807695451702985,0.3776
158,swah1253,achi1257,0.25,0.0571428571428571,23.21243,0.09563087004197779,0.4603006397929643,0.2851
159,wara1300,achi1257,0.2598039215686274,0.0712727272727272,22.113941,0.07357257913820281,0.08712863120550876,0.3776
160,stan1289,achi1257,0.25,0.0571428571428571,21.16539,0.09920249088751121,0.6399288899716549,0.3776
161,occi1239,achi1257,0.25,0.0571428571428571,21.400965,0.09560308763140879,0.58916626065067,0.3776
162,thai1261,achi1257,0.25,0.0571428571428571,24.048805,0.07237957665428241,0.13309623274405094,0.7012
163,bugi1244,achi1257,0.25,0.0673469387755102,19.867058,0.056327327109080616,0.0001780803427555438,0.3776
164,amha1245,achi1257,0.25,0.0571428571428571,23.141212,0.13122605666517295,0.4362788100599841,0.3661
165,swed1254,achi1257,0.25,0.0571428571428571,22.980053,0.1296032210923872,0.5348229032851629,0.4161
167,ayac1239,achi1257,0.2549019607843137,0.0668111691954609,23.180899,0.11652629964973349,0.8912032030922424,0.3776
168,tigr1271,achi1257,0.25,0.0571428571428571,23.613165,0.11790520365476165,0.4389316740819021,0.3661
169,moss1236,achi1257,0.2647058823529412,0.0829274891774891,24.234407,0.08871830959069693,0.6613052121379597,0.3776
170,stan1290,achi1257,0.25,0.0573678290213723,22.582592,0.1150996980384501,0.6022807950266693,0.3776
172,dutc1256,achi1257,0.25,0.0571428571428571,21.615131,0.11040585699906236,0.5889853574238653,0.3776
173,hung1274,achi1257,0.2549019607843137,0.0688121402407116,22.06281,0.11444786088364334,0.5366390978917583,0.3776
174,sici1248,achi1257,0.25,0.0573678290213723,21.995026,0.10067556578760717,0.5661613925341524,0.3776
175,java1254,achi1257,0.25,0.0571428571428571,18.749878,0.05719499216080648,5.191477878881119e-05,0.3776
176,bulg1262,achi1257,0.25,0.0571428571428571,21.700285,0.09277032816547492,0.5155517394673483,0.3776
177,bash1264,achi1257,0.25,0.0571428571428571,24.307276,0.12425400762049288,0.3666704327623349,0.5
178,dyul1238,achi1257,0.230392156862745,0.0717547292889758,23.583128,0.07415368589154114,0.6764471477938198,0.156
179,east2282,achi1257,0.25,0.0571428571428571,26.236116,0.11409972577330973,0.5175907847573578,0.3776
180,sinh1246,achi1257,0.25,0.0571428571428571,24.277828,0.11960951386451846,0.21220064926526988,0.5342
181,roma1327,achi1257,0.25,0.0571428571428571,21.831068,0.09380805589963559,0.5161518229634582,0.3776
183,xhos1239,achi1257,0.2598039215686274,0.0789871504157218,23.2462,0.08301375642623232,0.5052065076270575,0.3776
184,croa1245,achi1257,0.25,0.0571428571428571,27.018303,0.10805227788399807,0.5521742752010228,0.3776
185,tuni1259,achi1257,0.25,0.0571428571428571,22.384533,0.1287670130941203,0.588809694753633,0.0
186,nige1253,achi1257,0.25,0.0578231292517006,22.728477,0.09840610838900699,0.6077324679542107,0.0
187,taji1245,achi1257,0.2598039215686274,0.1066727243860862,22.863008,0.09353047375560775,0.3339486905407577,0.0
188,chok1245,achi1257,0.2647058823529412,0.0897755998186414,24.873285,0.12712952355708695,0.5340515998400758,0.3776
189,dzon1239,achi1257,0.25,0.0571428571428571,24.755003,0.10263678544264365,0.21938107593504752,0.6462
191,nort2697,achi1257,0.25,0.0571428571428571,20.944632,0.12323112378338297,0.3931042909422603,0.5765
192,indo1316,achi1257,0.25,0.0571428571428571,19.364958,0.04508797208170956,0.0007594125975633971,0.0
193,bhoj1244,achi1257,0.25,0.0571428571428571,22.161245,0.08811206448064923,0.24688607442537508,0.5893
194,norw1262,achi1257,0.2549019607843137,0.0688121402407116,26.6724,0.12295221169269965,0.5625456363620167,0.3776
195,sout2832,achi1257,0.25,0.0571428571428571,22.07607,0.07122154409166748,0.4981758411479476,0.2851
196,kach1280,achi1257,0.2401960784313725,0.0662506218061773,22.752583,0.08558087490719946,0.1741090215367385,0.3776
197,kabu1256,achi1257,0.2598039215686274,0.0737258758925256,22.589828,0.2365494305953898,0.7234529004742349,0.3776
198,egyp1253,achi1257,0.25,0.0571428571428571,21.828007,0.11571133521870502,0.49142288168062365,0.2851
199,port1283,achi1257,0.2598039215686274,0.0784616635498821,22.250568,0.10118735957208858,0.8770785812164315,0.3776
200,serb1264,achi1257,0.25,0.0571428571428571,27.020779,0.10805227788399807,0.5366392456341856,0.3776
201,nucl1417,achi1257,0.2450980392156862,0.0623492063492063,21.169817,0.06898227501143961,0.6079175078909388,0.3776
202,cent1989,achi1257,0.25,0.0571428571428571,23.736628,0.06795621815196906,0.11826011980423592,0.6082
203,faro1244,achi1257,0.2549019607843137,0.0650221413995585,26.876532,0.10030268340243098,0.5865707973312348,0.4161
410,ling1263,meso1252,0.4166666666666667,0.3885043918170147,27.73148,0.15443101484337418,0.2269373038041414,0.5335
411,hind1269,meso1252,0.8088235294117647,0.7967354147580133,24.164963,0.14940029104050123,0.1822748562934513,0.5464
412,faro1244,meso1252,0.6813725490196079,0.6747601507128574,27.749516,0.0785431798870575,0.22438353305568645,0.5574
413,haus1257,meso1252,0.6274509803921569,0.6161060508547165,19.588717,0.10305213351229647,0.22015739245709662,0.2851
414,stan1325,meso1252,0.8725490196078431,0.8641932551874473,27.475325,0.08077044643398812,0.1574900260605185,0.5335
415,egyp1253,meso1252,0.8137254901960784,0.8096015101921358,15.12312,0.0888357856044969,0.0774189890620546,0.0
416,pedi1238,meso1252,0.3088235294117647,0.3043461734102931,23.575174,0.05023148697303248,0.3580866326928285,0.5335
417,kamb1297,meso1252,0.3627450980392157,0.3346337756926641,24.897024,0.05473689750295896,0.19511824418999157,0.5335
418,taiz1242,meso1252,0.8480392156862745,0.8375499252992394,18.539452,0.0861453229064143,0.09658181018811395,0.0
419,finn1318,meso1252,0.8872549019607843,0.8768925305753871,23.399937,0.086643552643338,0.18742361455212897,0.5335
420,pang1290,meso1252,0.6274509803921569,0.6037861004623066,27.257853,0.062299439309546956,0.41238229896409184,0.5335
421,croa1245,meso1252,0.9019607843137256,0.8999154860843799,27.445868,0.09282369185005312,0.15031725517229752,0.5335
422,ilok1237,meso1252,0.5588235294117647,0.5462030135762855,25.405636,0.0881441759184356,0.4130396916779279,0.5335
423,bugi1244,meso1252,0.553921568627451,0.5327578365232668,22.46676,0.062037898679792036,0.42783117051155795,0.5335
424,java1254,meso1252,0.7941176470588235,0.7819481662854818,21.166515,0.08519419442742904,0.4279730806442745,0.5335
425,nucl1643,meso1252,0.8823529411764706,0.8759613367824802,19.315893,0.11963826854490778,0.40816561548418856,0.6116
426,nyan1308,meso1252,0.392156862745098,0.3530704856505951,23.675846,0.0232872728035447,0.26599603428885615,0.5335
427,port1283,meso1252,0.8970588235294118,0.892309250716868,22.954018,0.10528109266992058,0.5356473539316382,0.5335
428,cent2142,meso1252,0.3725490196078431,0.3086957439710831,25.074053,0.13288632388385047,0.6466233948634662,0.5335
429,sout2649,meso1252,0.7696078431372549,0.7517565840972884,23.516413,0.12072060386920935,0.10826611067796359,0.0
430,lomb1257,meso1252,0.6274509803921569,0.6117619350301462,22.97451,0.09320704002221791,0.15220844662894345,0.5335
432,akan1250,meso1252,0.4019607843137255,0.3683335971026976,22.817892,0.06942489787405115,0.27240183068223234,0.2851
433,bemb1257,meso1252,0.3774509803921568,0.3425569419542999,23.28788,0.06923885355853487,0.26856364371418984,0.5335
434,stan1289,meso1252,0.8774509803921569,0.8704890584496514,21.864185,0.1067763504513185,0.22399248915206885,0.5335
435,laoo1244,meso1252,0.8627450980392157,0.8521478743290932,22.843443,0.07427408349019604,0.3118902266226785,0.535
436,stan1318,meso1252,0.3186274509803921,0.2387755358432255,18.182402,0.06932377865041894,0.0,0.0
437,slov1268,meso1252,0.8725490196078431,0.8654470990939729,22.407404,0.1056726383399681,0.15071783018813117,0.5335
438,stan1295,meso1252,0.8823529411764706,0.8745072310515695,25.178387,0.10112702711463217,0.18173050237289212,0.5335
439,soma1255,meso1252,0.6323529411764706,0.6256543945518945,22.687838,0.12171103388925497,0.1509822234366392,0.5335
440,mode1248,meso1252,0.8284313725490197,0.8302912529179921,21.316957,0.12386877142972008,0.11973173899148049,0.5335
441,mina1268,meso1252,0.2156862745098039,0.1607652943173862,23.164469,0.06193734474981483,0.3483357457330269,0.2851
442,norw1262,meso1252,0.8284313725490197,0.817118230497026,27.561535,0.10594166957324214,0.2036888248672399,0.5335
443,meso1252,meso1252,0.8578431372549019,0.856275602554114,0.0004472136,0.0,0.0,0.0
444,fonn1241,meso1252,0.3970588235294117,0.3442482881322837,24.198013,0.0944732649297857,0.25125666964612287,0.5335
446,mara1378,meso1252,0.8186274509803921,0.8108767820529438,24.512636,0.13861624246519988,0.18162759496402947,0.5132
447,sout2807,meso1252,0.3333333333333333,0.3129759914766987,25.844625,0.05057899988923442,0.35772642312831354,0.5335
448,guja1252,meso1252,0.8186274509803921,0.8064825073299248,22.667559,0.10137779230458255,0.18449450228121828,0.535
449,hait1244,meso1252,0.4705882352941176,0.4627153869995336,25.626804,0.19441489583744054,0.5556332139766923,0.5335
450,telu1262,meso1252,0.8480392156862745,0.8379228479613039,20.764906,0.11936725115215496,0.18233303023977135,0.409
453,stan1288,meso1252,0.8872549019607843,0.8839924265788935,21.556067,0.0813878921353609,0.5609791973922147,0.5335
454,chha1249,meso1252,0.7941176470588235,0.7891945481315003,22.649824,0.0861453229064143,0.19905415213650038,0.5132
455,nuer1246,meso1252,0.2794117647058823,0.1667272881842067,22.485035,0.09474985973888272,0.15556486167441513,0.5335
456,bali1278,meso1252,0.6862745098039216,0.67120626240927,23.585659,0.09194756466863907,0.4378454137084118,0.586
457,luok1236,meso1252,0.3529411764705882,0.3310881977522069,26.63285,0.0754033577327099,0.18454812321747524,0.5335
458,tata1255,meso1252,0.6176470588235294,0.5898456894080686,24.231243,0.08632649351011012,0.2174904913820355,0.2851
459,bamb1269,meso1252,0.3284313725490196,0.2723348574192367,23.313858,0.06294036643043843,0.2543102291390463,0.3224
460,twii1234,meso1252,0.3823529411764705,0.358114354462315,24.566294,0.06674974456186578,0.27240183068223234,0.5335
461,dani1285,meso1252,0.8872549019607843,0.8800856017227385,23.271717,0.09372732182573562,0.1863431039257841,0.5574
462,cent2194,meso1252,0.1029411764705882,0.0489183162839781,22.4218,0.06980589326101838,0.24512755624048013,0.3224
463,kabi1261,meso1252,0.2990196078431372,0.1682707593188843,23.875162,0.04163777673268054,0.26059422628872086,0.5335
464,stan1306,meso1252,0.8823529411764706,0.8701409310168927,27.095043,0.07725802405637539,0.3881139793175767,0.6244
465,ewee1241,meso1252,0.392156862745098,0.3156402975397205,23.100111,0.09177626292726837,0.2700075021357192,0.5335
466,ayac1239,meso1252,0.4166666666666667,0.3779400041502557,23.882599,0.11195411841561975,0.6750317373803998,0.5335
467,fiji1243,meso1252,0.284313725490196,0.2936991274322609,23.088264,0.11192898826775999,0.695378617289532,0.5335
468,panj1256,meso1252,0.75,0.7412976257696755,23.158443,0.14221490586394547,0.18830695126002334,0.3799
469,nucl1310,meso1252,0.7696078431372549,0.7673114422341072,23.891884,0.11111050927817367,0.26493582852117015,0.535
470,cebu1242,meso1252,0.6764705882352942,0.6679831219865534,23.250154,0.06114991823250726,0.41231711925408665,0.5335
471,kirg1245,meso1252,0.8480392156862745,0.8305931608201158,25.238718,0.09488701439030833,0.14259855543283023,0.2851
472,norw1259,meso1252,0.8627450980392157,0.8526476869080127,27.755774,0.10823757412828883,0.2036888248672399,0.5335
473,samo1305,meso1252,0.3137254901960784,0.27682770050841,27.565681,0.08671610145054653,0.7320022732912267,0.5335
474,nort2697,meso1252,0.8480392156862745,0.8416701983176453,21.703865,0.09822105133560466,0.03782705431030319,0.6244
475,bash1264,meso1252,0.6029411764705882,0.5816106622829312,25.056623,0.10667255191968217,0.23304933593978325,0.6738
476,achi1257,meso1252,0.6078431372549019,0.594429658979101,23.049612,0.0828818820525955,0.42800398183493416,0.2851
477,kaby1243,meso1252,0.2941176470588235,0.1954782209078664,21.457327,0.08251096780562694,0.1989623492557397,0.3224
478,nucl1302,meso1252,0.8235294117647058,0.8187673367219228,21.074495,0.13556112880257876,0.057136480129782535,0.5519
479,sund1252,meso1252,0.7990196078431373,0.7907792491111426,20.97381,0.07626027731025309,0.39791397267032286,0.2851
480,wara1300,meso1252,0.6862745098039216,0.6811499027309132,25.572514,0.07426661777778343,0.4230083799816201,0.5335
481,ligu1248,meso1252,0.6372549019607843,0.6208462892295274,22.912285,0.0861453229064143,0.1510930148942462,0.5335
483,lith1251,meso1252,0.8823529411764706,0.8750322490306093,22.718357,0.11173350471012566,0.15652168001568006,0.5335
484,kore1280,meso1252,0.8480392156862745,0.84215018067386,21.756485,0.1244946961817801,0.3643794368452892,0.578
485,taji1245,meso1252,0.3431372549019608,0.2899589637962572,23.527405,0.04038789947351029,0.12140123307455788,0.2851
486,halh1238,meso1252,0.7892156862745098,0.7863701699342298,22.650576,0.10497400731629936,0.25672523843267353,0.5335
487,tama1365,meso1252,0.3872549019607843,0.3392169476486246,22.211754,0.10200185492517133,0.25549655253264913,0.5132
488,cent1972,meso1252,0.1911764705882352,0.1413412698412698,22.560465,0.0729410585596455,0.019410391469063728,0.2851
489,ukra1253,meso1252,0.8774509803921569,0.8688890063893092,23.254694,0.08696867438902833,0.1114311433498228,0.6738
490,sout3123,meso1252,0.803921568627451,0.7985763996811247,18.374144,0.06798098170100064,0.037972583837379906,0.0
492,sind1272,meso1252,0.7352941176470589,0.7136191717139263,23.170057,0.10117937783070496,0.12460161736631081,0.3534
493,mait1250,meso1252,0.7647058823529411,0.7554315328728792,22.099476,0.12865717627266138,0.18237646360916243,0.5132
494,kabu1256,meso1252,0.6470588235294118,0.6349683022681268,23.28655,0.23858434126564654,0.3318274886742095,0.5335
495,yoru1245,meso1252,0.3333333333333333,0.2667852858513121,22.283737,0.05789846154041789,0.22667886181556568,0.2851
497,east2282,meso1252,0.6666666666666666,0.6567340635556276,26.699345,0.08077044643398812,0.15227325122524335,0.5335
498,nige1253,meso1252,0.3627450980392157,0.3446241072113351,23.774794,0.07253288006794634,0.22653210258925505,0.2851
499,tigr1271,meso1252,0.3137254901960784,0.3378332183923715,19.060534,0.07199073197168915,0.12280224451043449,0.238
500,tibe1272,meso1252,0.2549019607843137,0.0844657134979715,22.38442,0.1124209789785584,0.2634034848067449,0.5741
501,bhoj1244,meso1252,0.7598039215686274,0.7386241649918083,22.918892,0.07898425761293026,0.18189994317474206,0.535
502,czec1258,meso1252,0.8970588235294118,0.8996406271872556,22.355988,0.0894826408454007,0.15033662007490134,0.5335
503,sout2832,meso1252,0.4117647058823529,0.3488784712633833,22.37653,0.06807834234697563,0.15850440787040754,0.0
504,sang1328,meso1252,0.3823529411764705,0.3564300771197323,27.374422,0.186682281592775,0.19230572570402402,0.5335
506,thai1261,meso1252,0.8627450980392157,0.8541693143151894,24.893671,0.08756765389789589,0.3012116811025172,0.6654
507,nucl1347,meso1252,0.446078431372549,0.4078022596190581,23.482456,0.1009233816713988,0.3118970793865695,0.2851
508,maor1246,meso1252,0.2990196078431372,0.2851764193091424,24.440033,0.10301197341495494,0.7524350008153841,0.5335
509,bosn1245,meso1252,0.8627450980392157,0.8544360393640237,27.447088,0.09239340028783138,0.1309185573742385,0.5335
510,luba1249,meso1252,0.4166666666666667,0.4134522223550423,24.979614,0.03664092154420606,0.24393603259376795,0.5335
511,west2369,meso1252,0.8676470588235294,0.8569184488555296,21.067049,0.10279824595250753,0.05143144637501595,0.6244
512,indo1316,meso1252,0.8725490196078431,0.860479943376739,25.21147,0.05970575638776077,0.427712194338501,0.2851
513,umbu1257,meso1252,0.3235294117647059,0.2681760329959994,24.666084,0.05795417544079662,0.2979110463478844,0.5335
514,xhos1239,meso1252,0.4607843137254901,0.4453352596041275,23.76556,0.060078899538813735,0.3580947132361842,0.5335
