dataset,task,model,model_name,metric,metric_name,method_a,method_b,outcome,mean_difference_a_minus_b,ci_lower,ci_upper,bootstrap_p_value,n_paired_units,outcome_name,comparison_family,difference_definition,negative_difference_favours,positive_difference_favours,holm_p_value,cross_task_comparability
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Script,performance_loss_pct,-3.089022132952039,-8.633588953982795,2.283976828425086,0.26818659067046646,185,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Script,1.0,scale-free; suitable for cross-task aggregation
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Typological,performance_loss_pct,-3.766681816606149,-7.610669765922459,-0.08129948793038522,0.04589770511474426,185,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Typological,1.0,scale-free; suitable for cross-task aggregation
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Genetic,Wikipedia size,performance_loss_pct,-10.638081951595366,-15.39089680170333,-6.033806689632481,9.99950002499875e-05,185,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Wikipedia size,0.005499725013749312,scale-free; suitable for cross-task aggregation
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,LightGBM,performance_loss_pct,4.943660012007975,0.8944033467038733,9.083453664569225,0.016199190040497975,185,PL (%),All methods within held-out task,method_a minus method_b,Geographic,LightGBM,0.5579721013949303,scale-free; suitable for cross-task aggregation
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,MLP,performance_loss_pct,5.727311411676699,1.5058891015079328,10.137668710976486,0.009799510024498775,185,PL (%),All methods within held-out task,method_a minus method_b,Geographic,MLP,0.3743812809359532,scale-free; suitable for cross-task aggregation
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Script,performance_loss_pct,4.450185802990852,-1.5156513620282284,10.317641100490102,0.14129293535323234,185,PL (%),All methods within held-out task,method_a minus method_b,Geographic,Script,1.0,scale-free; suitable for cross-task aggregation
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Typological,performance_loss_pct,3.7725261193367405,-1.2847680504723875,8.796836015719363,0.14109294535273237,185,PL (%),All methods within held-out task,method_a minus method_b,Geographic,Typological,1.0,scale-free; suitable for cross-task aggregation
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Geographic,Wikipedia size,performance_loss_pct,-3.098874015652474,-8.40306936206459,2.1801922994845295,0.2537873106344683,185,PL (%),All methods within held-out task,method_a minus method_b,Geographic,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,MLP,performance_loss_pct,0.783651399668725,-1.851313451381407,3.487759231054117,0.5612719364031798,185,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,MLP,1.0,scale-free; suitable for cross-task aggregation
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Script,performance_loss_pct,-0.49347420901712136,-6.1369840619220355,5.067067923393665,0.8575571221438928,185,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Script,1.0,scale-free; suitable for cross-task aggregation
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Typological,performance_loss_pct,-1.1711338926712325,-5.534689340393104,3.0768160397685365,0.5905704714764262,185,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Typological,1.0,scale-free; suitable for cross-task aggregation
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Wikipedia size,performance_loss_pct,-8.042534027660448,-12.992481225643353,-3.1721830221824487,0.0012999350032498376,185,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Wikipedia size,0.05459727013649318,scale-free; suitable for cross-task aggregation
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Script,performance_loss_pct,-1.2771256086858453,-6.9491569951910614,4.147111577580086,0.6437678116094195,185,PL (%),All methods within held-out task,method_a minus method_b,MLP,Script,1.0,scale-free; suitable for cross-task aggregation
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Typological,performance_loss_pct,-1.9547852923399576,-6.192725959448386,2.183714225828608,0.34988250587470626,185,PL (%),All methods within held-out task,method_a minus method_b,MLP,Typological,1.0,scale-free; suitable for cross-task aggregation
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Wikipedia size,performance_loss_pct,-8.826185427329172,-13.888258778435256,-3.792599766493267,0.000599970001499925,185,PL (%),All methods within held-out task,method_a minus method_b,MLP,Wikipedia size,0.025798710064496775,scale-free; suitable for cross-task aggregation
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Script,Typological,performance_loss_pct,-0.6776596836541109,-6.634497138454179,5.381537087123239,0.8292585370731463,185,PL (%),All methods within held-out task,method_a minus method_b,Script,Typological,1.0,scale-free; suitable for cross-task aggregation
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Script,Wikipedia size,performance_loss_pct,-7.549059818643326,-13.391055139519672,-1.62177808186601,0.012299385030748462,185,PL (%),All methods within held-out task,method_a minus method_b,Script,Wikipedia size,0.4550772461376931,scale-free; suitable for cross-task aggregation
sib200_xlm-r,sib200,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Wikipedia size,performance_loss_pct,-6.871400134989216,-12.058755806753789,-1.689421041752333,0.0095995200239988,185,PL (%),All methods within held-out task,method_a minus method_b,Typological,Wikipedia size,0.3743812809359532,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,ASJP,Always English,performance_loss_pct,-1.5822019016775026,-3.2807487394273918,0.11253094939861635,0.06709664516774161,762,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Always English,0.3347832608369582,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,ASJP,Composite-Equal,performance_loss_pct,20.934734223327776,18.867517234749986,23.027633910338132,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Composite-Equal,0.005499725013749312,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,ASJP,Composite-RRF,performance_loss_pct,19.75872672664977,17.589915688546522,21.921755024662247,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Composite-RRF,0.005499725013749312,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,ASJP,Genetic,performance_loss_pct,-2.797746714607966,-4.542163300368722,-1.0582626015364835,0.001799910004499775,762,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Genetic,0.0215989200539973,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,ASJP,Geographic,performance_loss_pct,7.3054392884443295,5.0713288836867525,9.575912572414142,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Geographic,0.005499725013749312,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,ASJP,LightGBM,performance_loss_pct,3.878304202056267,1.9595126297675893,5.83863172151336,0.0002999850007499625,762,PL (%),All methods within held-out task,method_a minus method_b,ASJP,LightGBM,0.005499725013749312,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,ASJP,MLP,performance_loss_pct,12.208355689509782,10.32826899393273,14.071969382714308,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,ASJP,MLP,0.005499725013749312,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,ASJP,Script,performance_loss_pct,5.688553153740931,3.856890694318088,7.518469133918166,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Script,0.005499725013749312,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,ASJP,Typological,performance_loss_pct,1.3188878498274337,-0.7109456057416249,3.2754726515463743,0.19389030548472577,762,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Typological,0.391780410979451,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,ASJP,Wikipedia size,performance_loss_pct,1.8698078970586511,0.09525256937392895,3.6555540036294283,0.038498075096245185,762,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Wikipedia size,0.3185840707964602,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Always English,Composite-Equal,performance_loss_pct,22.516936125005284,20.479756016686675,24.556946723788336,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Always English,Composite-Equal,0.005499725013749312,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Always English,Composite-RRF,performance_loss_pct,21.340928628327273,19.256503459394143,23.401153113530352,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Always English,Composite-RRF,0.005499725013749312,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Always English,Genetic,performance_loss_pct,-1.215544812930464,-2.4950287995745892,0.036100043666017496,0.05729713514324284,762,PL (%),All methods within held-out task,method_a minus method_b,Always English,Genetic,0.3347832608369582,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Always English,Geographic,performance_loss_pct,8.887641190121832,6.809821579937474,10.996368400547649,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Always English,Geographic,0.005499725013749312,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Always English,LightGBM,performance_loss_pct,5.460506103733769,3.71706829304304,7.194667266606403,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Always English,LightGBM,0.005499725013749312,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Always English,MLP,performance_loss_pct,13.790557591187282,11.731624832607647,15.837062230957846,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Always English,MLP,0.005499725013749312,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Always English,Script,performance_loss_pct,7.270755055418434,5.776794222404473,8.71337682113537,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Always English,Script,0.005499725013749312,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Always English,Typological,performance_loss_pct,2.901089751504936,1.2425774206940028,4.529993109222498,0.0004999750012499375,762,PL (%),All methods within held-out task,method_a minus method_b,Always English,Typological,0.006499675016249188,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Always English,Wikipedia size,performance_loss_pct,3.4520097987361535,2.1398458921349888,4.761436098066995,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Always English,Wikipedia size,0.005499725013749312,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Composite-RRF,performance_loss_pct,-1.1760074966780087,-2.3474496441203745,-0.01772200621226406,0.04739763011849408,762,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Composite-RRF,0.33178341082945856,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Genetic,performance_loss_pct,-23.732480937935748,-25.87253217900217,-21.59799686332288,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Genetic,0.005499725013749312,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Geographic,performance_loss_pct,-13.62929493488345,-15.489195998766565,-11.782106489700377,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Geographic,0.005499725013749312,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Composite-Equal,LightGBM,performance_loss_pct,-17.056430021271513,-18.990150217259625,-15.15365107802276,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,LightGBM,0.005499725013749312,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Composite-Equal,MLP,performance_loss_pct,-8.726378533817998,-10.259506485120207,-7.203429563354106,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,MLP,0.005499725013749312,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Script,performance_loss_pct,-15.246181069586846,-17.164064829748355,-13.351226632963405,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Script,0.005499725013749312,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Typological,performance_loss_pct,-19.615846373500347,-21.66894042610296,-17.553815898042004,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Typological,0.005499725013749312,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Wikipedia size,performance_loss_pct,-19.064926326269127,-20.989294692055438,-17.126080242152508,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Wikipedia size,0.005499725013749312,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Genetic,performance_loss_pct,-22.55647344125774,-24.761982218398444,-20.31047325067742,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Genetic,0.005499725013749312,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Geographic,performance_loss_pct,-12.453287438205441,-14.392971441896153,-10.509830200788958,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Geographic,0.005499725013749312,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Composite-RRF,LightGBM,performance_loss_pct,-15.880422524593504,-17.867410992827395,-13.902625619885852,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,LightGBM,0.005499725013749312,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Composite-RRF,MLP,performance_loss_pct,-7.550371037139991,-9.147315038078982,-5.958935113058411,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,MLP,0.005499725013749312,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Script,performance_loss_pct,-14.07017357290884,-16.07750246326525,-12.066391783581063,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Script,0.005499725013749312,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Typological,performance_loss_pct,-18.439838876822336,-20.524872204658898,-16.327994502310265,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Typological,0.005499725013749312,scale-free; suitable for cross-task aggregation
taxi1500_mt5,taxi1500,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Wikipedia size,performance_loss_pct,-17.888918829591123,-19.902637178504474,-15.844434715316748,9.99950002499875e-05,762,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Wikipedia size,0.005499725013749312,scale-free; suitable for cross-task aggregation
