model,model_name,comparison,method_a,method_b,outcome,mean_difference_a_minus_b,ci_lower,ci_upper,bootstrap_p_value,n_setups,n_paired_units,min_units_per_setup,median_units_per_setup,max_units_per_setup,setup_weighting,setup_definition,included_setups,outcome_name,comparison_family,difference_definition,negative_difference_favours,positive_difference_favours,holm_p_value,cross_task_comparability
mt5,mT5,Composite-RRF - Script,Composite-RRF,Script,performance_loss_pct,-3.9569067823149493,-10.09634144607911,2.7367021485502954,0.22698865056747164,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,Composite-RRF,Script,1.0,scale-free; suitable for cross-task aggregation
mt5,mT5,Composite-RRF - Typological,Composite-RRF,Typological,performance_loss_pct,-4.893015493608563,-10.906642812413358,0.5554877754226878,0.07749612519374031,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,Composite-RRF,Typological,1.0,scale-free; suitable for cross-task aggregation
mt5,mT5,Composite-RRF - Wikipedia size,Composite-RRF,Wikipedia size,performance_loss_pct,-7.8961786069406275,-14.528239856884559,-1.7856463524133017,0.008599570021498925,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,Composite-RRF,Wikipedia size,0.4471776411179441,scale-free; suitable for cross-task aggregation
mt5,mT5,Genetic - Geographic,Genetic,Geographic,performance_loss_pct,-1.664096423481866,-11.048657447916469,5.476776715331635,0.7712614369281536,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,Genetic,Geographic,1.0,scale-free; suitable for cross-task aggregation
mt5,mT5,Genetic - LightGBM,Genetic,LightGBM,performance_loss_pct,-0.2675392588612393,-6.810675162924805,4.782089415173595,0.9943502824858758,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,Genetic,LightGBM,1.0,scale-free; suitable for cross-task aggregation
mt5,mT5,Genetic - MLP,Genetic,MLP,performance_loss_pct,3.4117124712172133,-2.347278488652054,9.34727532664826,0.2567871606419679,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,Genetic,MLP,1.0,scale-free; suitable for cross-task aggregation
mt5,mT5,Genetic - Script,Genetic,Script,performance_loss_pct,0.6618139658398069,-5.051683974374377,6.152730754006582,0.8212589370531473,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,Genetic,Script,1.0,scale-free; suitable for cross-task aggregation
mt5,mT5,Genetic - Typological,Genetic,Typological,performance_loss_pct,-0.2742947454538073,-8.4976688483105,6.04282679762273,0.9955502224888756,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,Genetic,Typological,1.0,scale-free; suitable for cross-task aggregation
mt5,mT5,Genetic - Wikipedia size,Genetic,Wikipedia size,performance_loss_pct,-3.2774578587858714,-12.615786748743236,4.0481371975384945,0.4519774011299435,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,Genetic,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
mt5,mT5,Geographic - LightGBM,Geographic,LightGBM,performance_loss_pct,1.3965571646206274,-3.2763056643167907,7.178655324378197,0.6383680815959202,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,Geographic,LightGBM,1.0,scale-free; suitable for cross-task aggregation
mt5,mT5,Geographic - MLP,Geographic,MLP,performance_loss_pct,5.0758088946990805,-0.13021937590959962,11.467643462072976,0.05639718014099295,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,Geographic,MLP,1.0,scale-free; suitable for cross-task aggregation
mt5,mT5,Geographic - Script,Geographic,Script,performance_loss_pct,2.3259103893216744,-2.860662634001107,10.238371554855043,0.5791710414479276,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,Geographic,Script,1.0,scale-free; suitable for cross-task aggregation
mt5,mT5,Geographic - Typological,Geographic,Typological,performance_loss_pct,1.389801678028059,-2.910676050308191,6.697891617965218,0.608069596520174,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,Geographic,Typological,1.0,scale-free; suitable for cross-task aggregation
mt5,mT5,Geographic - Wikipedia size,Geographic,Wikipedia size,performance_loss_pct,-1.613361435304004,-5.078700187684951,2.459885460990808,0.38588070596470175,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,Geographic,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
mt5,mT5,LightGBM - MLP,LightGBM,MLP,performance_loss_pct,3.679251730078452,0.6326286175132642,7.446691062342521,0.008699565021748913,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,LightGBM,MLP,0.4471776411179441,scale-free; suitable for cross-task aggregation
mt5,mT5,LightGBM - Script,LightGBM,Script,performance_loss_pct,0.9293532247010463,-4.583615835236652,7.265140215166873,0.7823608819559023,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,LightGBM,Script,1.0,scale-free; suitable for cross-task aggregation
mt5,mT5,LightGBM - Typological,LightGBM,Typological,performance_loss_pct,-0.006755486592568448,-4.76947106799867,5.367348854675972,0.9619519024048797,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,LightGBM,Typological,1.0,scale-free; suitable for cross-task aggregation
mt5,mT5,LightGBM - Wikipedia size,LightGBM,Wikipedia size,performance_loss_pct,-3.0099185999246316,-9.544033467568216,2.695445052909297,0.3312834358282086,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,LightGBM,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
mt5,mT5,MLP - Script,MLP,Script,performance_loss_pct,-2.7498985053774057,-7.596686295035388,2.4197994500173343,0.26598670066496677,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,MLP,Script,1.0,scale-free; suitable for cross-task aggregation
mt5,mT5,MLP - Typological,MLP,Typological,performance_loss_pct,-3.6860072166710203,-8.816885408427195,0.9699492870951433,0.12209389530523473,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,MLP,Typological,1.0,scale-free; suitable for cross-task aggregation
mt5,mT5,MLP - Wikipedia size,MLP,Wikipedia size,performance_loss_pct,-6.6891703300030825,-13.24058065856502,-0.9433616614804913,0.022098895055247238,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,MLP,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
mt5,mT5,Script - Typological,Script,Typological,performance_loss_pct,-0.9361087112936145,-7.014776990756028,3.3448578596551375,0.8053597320133993,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,Script,Typological,1.0,scale-free; suitable for cross-task aggregation
mt5,mT5,Script - Wikipedia size,Script,Wikipedia size,performance_loss_pct,-3.9392718246256773,-11.171434203700487,1.194811607506062,0.16179191040447977,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,Script,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
mt5,mT5,Typological - Wikipedia size,Typological,Wikipedia size,performance_loss_pct,-3.003163113332063,-8.4595834351205,1.5190147151291518,0.19459027048647567,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,Typological,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xlm-r,XLM-R,ASJP - Always English,ASJP,Always English,performance_loss_pct,1.6265207278649159,-3.9058443285078615,7.742830458585058,0.5987700614969251,8,1421,9,145.5,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_xlm-r | sib200 | xlm-r | XLM-R | f1_score | F1/LAS; taxi1500_xlm-r | taxi1500 | xlm-r | XLM-R | f1_score | F1/LAS; tydiqa_xlm-r | tydiqa | xlm-r | XLM-R | f1_score | F1/LAS; ud_dep_xlm-r | ud_dep | xlm-r | XLM-R | las | F1/LAS; ud_pos_xlm-r | ud_pos | xlm-r | XLM-R | f1_score | F1/LAS; wikiann_xlm-r | wikiann | xlm-r | XLM-R | f1_score | F1/LAS; xnli_xlm-r | xnli | xlm-r | XLM-R | f1_score | F1/LAS; xquad_xlm-r | xquad | xlm-r | XLM-R | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,ASJP,Always English,1.0,scale-free; suitable for cross-task aggregation
xlm-r,XLM-R,ASJP - Composite-Equal,ASJP,Composite-Equal,performance_loss_pct,5.382906463720877,1.083760402017811,11.538899432240502,0.001399930003499825,8,1421,9,145.5,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_xlm-r | sib200 | xlm-r | XLM-R | f1_score | F1/LAS; taxi1500_xlm-r | taxi1500 | xlm-r | XLM-R | f1_score | F1/LAS; tydiqa_xlm-r | tydiqa | xlm-r | XLM-R | f1_score | F1/LAS; ud_dep_xlm-r | ud_dep | xlm-r | XLM-R | las | F1/LAS; ud_pos_xlm-r | ud_pos | xlm-r | XLM-R | f1_score | F1/LAS; wikiann_xlm-r | wikiann | xlm-r | XLM-R | f1_score | F1/LAS; xnli_xlm-r | xnli | xlm-r | XLM-R | f1_score | F1/LAS; xquad_xlm-r | xquad | xlm-r | XLM-R | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,ASJP,Composite-Equal,0.0615969201539923,scale-free; suitable for cross-task aggregation
xlm-r,XLM-R,ASJP - Composite-RRF,ASJP,Composite-RRF,performance_loss_pct,5.196725809831403,0.6110705454729773,11.065190130121913,0.01559922003899805,8,1421,9,145.5,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_xlm-r | sib200 | xlm-r | XLM-R | f1_score | F1/LAS; taxi1500_xlm-r | taxi1500 | xlm-r | XLM-R | f1_score | F1/LAS; tydiqa_xlm-r | tydiqa | xlm-r | XLM-R | f1_score | F1/LAS; ud_dep_xlm-r | ud_dep | xlm-r | XLM-R | las | F1/LAS; ud_pos_xlm-r | ud_pos | xlm-r | XLM-R | f1_score | F1/LAS; wikiann_xlm-r | wikiann | xlm-r | XLM-R | f1_score | F1/LAS; xnli_xlm-r | xnli | xlm-r | XLM-R | f1_score | F1/LAS; xquad_xlm-r | xquad | xlm-r | XLM-R | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,ASJP,Composite-RRF,0.5615719214039298,scale-free; suitable for cross-task aggregation
xlm-r,XLM-R,ASJP - Genetic,ASJP,Genetic,performance_loss_pct,-1.2515274338086437,-4.9333652146854785,2.554156743044476,0.5218739063046848,8,1421,9,145.5,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_xlm-r | sib200 | xlm-r | XLM-R | f1_score | F1/LAS; taxi1500_xlm-r | taxi1500 | xlm-r | XLM-R | f1_score | F1/LAS; tydiqa_xlm-r | tydiqa | xlm-r | XLM-R | f1_score | F1/LAS; ud_dep_xlm-r | ud_dep | xlm-r | XLM-R | las | F1/LAS; ud_pos_xlm-r | ud_pos | xlm-r | XLM-R | f1_score | F1/LAS; wikiann_xlm-r | wikiann | xlm-r | XLM-R | f1_score | F1/LAS; xnli_xlm-r | xnli | xlm-r | XLM-R | f1_score | F1/LAS; xquad_xlm-r | xquad | xlm-r | XLM-R | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,ASJP,Genetic,1.0,scale-free; suitable for cross-task aggregation
